FIELD_NAME,DESCRIPTION,DATA_TYPE,FIELD_SIZE,MASKED_FIELD,AGE_FIELD,SERVICE_FIELD,COMPENSATION_FIELD,CASH_BALANCE_FIELD,SS_PIA_FIELD,DISABILITY_FIELD,RESIDUAL_FIELD,MIL_FIELD,BENEFIT_FIELD,SUPPLEMENT_FIELD,FSSB_FIELD,OFFSET_FIELD,QPSA_FIELD,QDRO_FIELD,LUMP_SUM_DEATH_BENEFIT_FIELD,FORM_FIELD,LUMP_SUM_FIELD,ASSET_ALLOCATION_FIELD,LOAD_FIELD,LIABILITY_FIELD,GUARANTEED_BENEFIT_FIELD,PC1_FIELD,PC2_FIELD,PC3_FIELD,PC4_FIELD,PC5_FIELD,PC6_FIELD,EXCESS_ASSET_FIELD,DOPT_FIELD,XRD_FIELD,BPD_FIELD,NRD_FIELD,EURD_FIELD,ERD_FIELD,DOR_FIELD,RBD_FIELD,RETRO_FIELD,GENESIS_DATA,DATA_VALIDATION_FIELD,VALUATION_LOAD_FIELD,IPVFB_FIELD,CCS_FIELD,BSRS/BET_FIELD,BULK_RECALC_FIELD,OFA_FIELD,PLAN_ADMNISTRATOR_FIELD,SYSTEM_GENERATED_FIELD,BCV_LEO_FIELD,INPUT_FIELD,CALCULATED_FIELD,USER_DEFINED_FIELD,ATPBGC ADDIN FUNCTION
PBGC_OPT_10CC,PBGC Optional 10-Year Certain and Continuous Annuity Benefit Amount,CURRENCY,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
PBGC_OPT_15CC,PBGC Optional 15-Year Certain and Continuous Annuity Benefit Amount,CURRENCY,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
PBGC_OPT_JS50,PBGC Optional Joint and 50% Survivor Annuity Benefit Amount,CURRENCY,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
PBGC_OPT_JS75,PBGC Optional Joint and 75% Survivor Annuity Benefit Amount,CURRENCY,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
PBGC_OPT_JS100,PBGC Optional Joint and 100% Survivor Annuity Benefit Amount,CURRENCY,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
PBGC_OPT_JSPOPUP,PBGC Optional Joint and 50% Survivor Popup Annuity Benefit Amount,CURRENCY,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
TERM_MB_NSF,Termination Monthly Benefit in the Normal Single Form of Annuity for PBGC Optional Forms of Annuity Output,CURRENCY,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
TERM_MB_POPUP,"Amount that Termination Monthly Benefit Pops-Up to if Beneficiary Dies Before Participant for PBGC Optional Forms of Annuity
Only applicable when the plan normal married form of annuity is a J&S Popup annuity.",CURRENCY,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
SUPP1_NSF,1st Supplement in the Normal Single Form of Annuity for PBGC Optional Forms of Annuity Output ,CURRENCY,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
SUPP2_NSF,2nd Supplement in the Normal Single Form of Annuity for PBGC Optional Forms of Annuity Output ,CURRENCY,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
SUPP3_NSF,3rd Supplement in the Normal Single Form of Annuity for PBGC Optional Forms of Annuity Output ,CURRENCY,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
MED_NSF,Medicare Supplement in the Normal Single Form of Annuity for PBGC Optional Forms of Annuity Output ,CURRENCY,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
FSSB1_NSF,Free Surviving Spouse Benefit Before Widow’s SS Offset in the Normal Single Form of Annuity for PBGC Optional Forms of Annuity Output,CURRENCY,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
FSSB2_NSF,Free Surviving Spouse Benefit After Widow’s SS Offset at Earliest Age in the Normal Single Form of Annuity for PBGC Optional Forms of Annuity Output,CURRENCY,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
FSSB3_NSF,Free Surviving Spouse Benefit After Widow’s SS Offset at Full Social Security Retirement Age in the Normal Single Form of Annuity for PBGC Optional Forms of Annuity Output,CURRENCY,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
PBGC_OFA_COMMENTS,Comments for PBGC Optional Forms of Annuity Output,MEMO,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
BEN1_INDICATOR,"Benefit 1 Indicator When Participant Has Multiple Benefits That are Administered Separately (B1, B2, B3, Hourly, Salaried …) (indicator must match Spectrum indicator)
Use these fields when participant has multiple benefit election opportunities; for example if a participant has an Hourly and Salaried benefit under the same plan which can begin at different times and/or under a different form of annuity.",TEXT,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
BEN1_AMOUNT,Benefit 1 Amount When Participant Has Multiple Benefits That are Administered Separately (for XRD Benefit),CURRENCY,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
BEN1_START_DATE,Benefit 1 Start Date When Participant Has Multiple Benefits That are Administered Separately,DATE/TIME,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
BEN1_END_DATE,Benefit 1 End Date (last day benefit payable) When Participant Has Multiple Benefits That are Administered Separately,DATE/TIME,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
BEN1_FORM_CODE,Benefit 1 Form of Annuity Code When Participant Has Multiple Benefits That are Administered Separately (Same Codes as FORM_CODE from C1 table),TEXT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
BEN1_SPC,Benefit 1 Survivor Percentage When Participant Has Multiple Benefits That are Administered Separately,NUMBER,DOUBLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
BEN1_MTHS,Benefit 1 Months Certain When Participant Has Multiple Benefits That are Administered Separately,NUMBER,LONG INTEGER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
BEN1_SUPP_INDICATOR,"Benefit 1 Supplement Indicator (Y=Yes, N=No) When Participant Has Multiple Benefits That are Administered Separately (can be set to Y for only one of the XRD benefits)",TEXT,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
BEN1_FSSB_INDICATOR,"Benefit 1 Free Surviving Spouse Indicator (Y=Yes, N=No) When Participant Has Multiple Benefits That are Administered Separately (can be set to Y for only one of the XRD benefits)",TEXT,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
BEN2_INDICATOR,"Benefit 2 Indicator When Participant Has Multiple Benefits That are Administered Separately (B1, B2, B3, Hourly, Salaried …) (indicator must match Spectrum indicator)
Use these fields when participant has multiple benefit election opportunities; for example if a participant has an Hourly and Salaried benefit under the same plan which can begin at different times and/or under a different form of annuity.",TEXT,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
BEN2_AMOUNT,Benefit 2 Amount When Participant Has Multiple Benefits That are Administered Separately (for XRD Benefit),CURRENCY,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
BEN2_START_DATE,Benefit 2 Start Date When Participant Has Multiple Benefits That are Administered Separately,DATE/TIME,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
BEN2_END_DATE,Benefit 2 End Date (last day benefit payable) When Participant Has Multiple Benefits That are Administered Separately,DATE/TIME,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
BEN2_FORM_CODE,Benefit 2 Form of Annuity Code When Participant Has Multiple Benefits That are Administered Separately (Same Codes as FORM_CODE from C1 table),TEXT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
BEN2_SPC,Benefit 2 Survivor Percentage When Participant Has Multiple Benefits That are Administered Separately,NUMBER,DOUBLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
BEN2_MTHS,Benefit 2 Months Certain When Participant Has Multiple Benefits That are Administered Separately,NUMBER,LONG INTEGER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
BEN2_SUPP_INDICATOR,"Benefit 2 Supplement Indicator (Y=Yes, N=No) When Participant Has Multiple Benefits That are Administered Separately (can be set to Y for only one of the XRD benefits)",TEXT,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
BEN2_FSSB_INDICATOR,"Benefit 2 Free Surviving Spouse Indicator (Y=Yes, N=No) When Participant Has Multiple Benefits That are Administered Separately (can be set to Y for only one of the XRD benefits)",TEXT,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
BEN3_INDICATOR,"Benefit 3 Indicator When Participant Has Multiple Benefits That are Administered Separately (B1, B2, B3, Hourly, Salaried …) (indicator must match Spectrum indicator)
Use these fields when participant has multiple benefit election opportunities; for example if a participant has an Hourly and Salaried benefit under the same plan which can begin at different times and/or under a different form of annuity.",TEXT,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
BEN3_AMOUNT,Benefit 3 Amount When Participant Has Multiple Benefits That are Administered Separately (for XRD Benefit),CURRENCY,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
BEN3_START_DATE,Benefit 3 Start Date When Participant Has Multiple Benefits That are Administered Separately,DATE/TIME,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
BEN3_END_DATE,Benefit 3 End Date (last day benefit payable) When Participant Has Multiple Benefits That are Administered Separately,DATE/TIME,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
BEN3_FORM_CODE,Benefit 3 Form of Annuity Code When Participant Has Multiple Benefits That are Administered Separately (Same Codes as FORM_CODE from C1 table),TEXT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
BEN3_SPC,Benefit 3 Survivor Percentage When Participant Has Multiple Benefits That are Administered Separately,NUMBER,DOUBLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
BEN3_MTHS,Benefit 3 Months Certain When Participant Has Multiple Benefits That are Administered Separately,NUMBER,LONG INTEGER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
BEN3_SUPP_INDICATOR,"Benefit 3 Supplement Indicator (Y=Yes, N=No) When Participant Has Multiple Benefits That are Administered Separately (can be set to Y for only one of the XRD benefits)",TEXT,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
BEN3_FSSB_INDICATOR,"Benefit 3 Free Surviving Spouse Indicator (Y=Yes, N=No) When Participant Has Multiple Benefits That are Administered Separately (can be set to Y for only one of the XRD benefits)",TEXT,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
BEN4_INDICATOR,"Benefit 4 Indicator When Participant Has Multiple Benefits That are Administered Separately (B1, B2, B3, Hourly, Salaried …) (indicator must match Spectrum indicator)
Use these fields when participant has multiple benefit election opportunities; for example if a participant has an Hourly and Salaried benefit under the same plan which can begin at different times and/or under a different form of annuity.",TEXT,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
BEN4_AMOUNT,Benefit 4 Amount When Participant Has Multiple Benefits That are Administered Separately (for XRD Benefit),CURRENCY,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
BEN4_START_DATE,Benefit 4 Start Date When Participant Has Multiple Benefits That are Administered Separately,DATE/TIME,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
BEN4_END_DATE,Benefit 4 End Date (last day benefit payable) When Participant Has Multiple Benefits That are Administered Separately,DATE/TIME,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
BEN4_FORM_CODE,Benefit 4 Form of Annuity Code When Participant Has Multiple Benefits That are Administered Separately (Same Codes as FORM_CODE from C1 table),TEXT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
BEN4_SPC,Benefit 4 Survivor Percentage When Participant Has Multiple Benefits That are Administered Separately,NUMBER,DOUBLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
BEN4_MTHS,Benefit 4 Months Certain When Participant Has Multiple Benefits That are Administered Separately,NUMBER,LONG INTEGER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
BEN4_SUPP_INDICATOR,"Benefit 4 Supplement Indicator (Y=Yes, N=No) When Participant Has Multiple Benefits That are Administered Separately (can be set to Y for only one of the XRD benefits)",TEXT,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
